uni_name,degree,decision,ugrad_gpa,gre_verbal,gre_quant,gre_writing,status
California Institute Of Technology (Caltech),PhD,False,3.64,157.0,170.0,3.5,International
California Institute Of Technology (Caltech),PhD,False,3.99,168.0,142.0,3.5,International with US Degree
California Institute Of Technology (Caltech),PhD,True,3.9,152.0,164.0,3.0,International
California Institute Of Technology (Caltech),PhD,True,3.86,163.0,170.0,3.0,International with US Degree
California Institute Of Technology (Caltech),PhD,True,3.91,168.0,167.0,5.5,American
California Institute Of Technology (Caltech),MS,False,4.0,164.0,170.0,4.5,International
California Institute Of Technology (Caltech),PhD,False,4.0,148.0,170.0,3.5,International with US Degree
California Institute Of Technology (Caltech),MS,False,3.72,165.0,170.0,4.0,International
California Institute Of Technology (Caltech),MS,False,3.72,165.0,170.0,4.0,International
California Institute Of Technology (Caltech),PhD,True,3.97,159.0,169.0,4.5,International
California Institute Of Technology (Caltech),PhD,False,3.75,153.0,166.0,4.0,International
California Institute Of Technology (Caltech),MS,False,3.96,158.0,170.0,3.5,International
California Institute Of Technology (Caltech),PhD,False,3.9,147.0,168.0,3.0,International
California Institute Of Technology (Caltech),PhD,False,3.98,167.0,170.0,5.0,American
California Institute Of Technology (Caltech),PhD,False,3.99,162.0,167.0,5.0,American
California Institute Of Technology (Caltech),PhD,False,3.88,152.0,170.0,3.5,International with US Degree
California Institute Of Technology (Caltech),PhD,False,3.6,157.0,165.0,3.0,International
California Institute Of Technology (Caltech),PhD,False,3.68,151.0,170.0,4.0,International
California Institute Of Technology (Caltech),PhD,False,3.7,152.0,163.0,3.5,International
California Institute Of Technology (Caltech),PhD,False,3.92,146.0,169.0,2.5,International
California Institute Of Technology (Caltech),PhD,False,3.98,162.0,170.0,4.0,American
California Institute Of Technology (Caltech),PhD,False,3.95,157.0,169.0,4.0,American
California Institute Of Technology (Caltech),PhD,False,3.63,153.0,170.0,4.0,International with US Degree
California Institute Of Technology (Caltech),PhD,False,3.92,157.0,164.0,5.0,American
California Institute Of Technology (Caltech),PhD,False,3.68,156.0,157.0,4.0,American
California Institute Of Technology (Caltech),PhD,False,3.5,141.0,160.0,3.0,International
California Institute Of Technology (Caltech),PhD,False,3.72,167.0,166.0,4.0,American
California Institute Of Technology (Caltech),PhD,False,3.9,163.0,169.0,4.0,International
California Institute Of Technology (Caltech),PhD,False,3.1,165.0,165.0,4.0,International
California Institute Of Technology (Caltech),PhD,False,3.8,165.0,168.0,4.5,International
California Institute Of Technology (Caltech),PhD,False,3.3,157.0,170.0,3.0,International
California Institute Of Technology (Caltech),PhD,False,3.92,156.0,155.0,4.0,American
California Institute Of Technology (Caltech),PhD,False,3.7,152.0,167.0,3.5,International with US Degree
California Institute Of Technology (Caltech),PhD,True,3.92,166.0,168.0,6.0,American
California Institute Of Technology (Caltech),PhD,True,3.46,170.0,170.0,5.0,American
California Institute Of Technology (Caltech),PhD,True,3.98,168.0,168.0,5.0,American
California Institute Of Technology (Caltech),PhD,True,4.0,148.0,170.0,3.0,International
California Institute Of Technology (Caltech),PhD,True,3.78,170.0,159.0,4.0,American
California Institute Of Technology (Caltech),PhD,True,3.9,167.0,165.0,5.0,American
California Institute Of Technology (Caltech),PhD,True,3.8,156.0,170.0,4.5,American
California Institute Of Technology (Caltech),PhD,True,3.97,164.0,167.0,4.0,International
California Institute Of Technology (Caltech),PhD,True,3.7,166.0,170.0,5.5,American
California Institute Of Technology (Caltech),PhD,True,4.0,155.0,170.0,4.0,International
California Institute Of Technology (Caltech),PhD,True,3.66,164.0,170.0,4.0,American
California Institute Of Technology (Caltech),PhD,True,3.96,170.0,155.0,3.5,International
California Institute Of Technology (Caltech),PhD,True,3.6,170.0,168.0,5.0,International with US Degree
California Institute Of Technology (Caltech),PhD,True,3.9,162.0,166.0,4.5,American
California Institute Of Technology (Caltech),PhD,True,4.0,148.0,170.0,3.5,International
California Institute Of Technology (Caltech),PhD,True,4.0,160.0,168.0,5.0,American
California Institute Of Technology (Caltech),PhD,True,3.64,168.0,166.0,4.5,American
California Institute Of Technology (Caltech),PhD,False,3.6,168.0,159.0,5.5,American
California Institute Of Technology (Caltech),PhD,True,3.98,165.0,164.0,5.5,American
California Institute Of Technology (Caltech),PhD,True,3.89,168.0,169.0,5.0,American
California Institute Of Technology (Caltech),PhD,True,3.94,170.0,156.0,4.0,International with US Degree
California Institute Of Technology (Caltech),PhD,True,3.78,164.0,168.0,5.5,American
California Institute Of Technology (Caltech),PhD,True,3.81,164.0,163.0,5.0,American
California Institute Of Technology (Caltech),PhD,True,3.94,169.0,170.0,5.5,American
California Institute Of Technology (Caltech),PhD,True,3.79,169.0,170.0,5.5,International
California Institute Of Technology (Caltech),PhD,True,3.52,163.0,161.0,5.0,American
California Institute Of Technology (Caltech),PhD,False,3.7,153.0,169.0,4.0,International
California Institute Of Technology (Caltech),PhD,False,3.5,167.0,162.0,5.0,American
California Institute Of Technology (Caltech),PhD,False,3.72,158.0,170.0,5.0,American
